priority,classification,listing_id,listing_uuid,sku,product_id,status,quantity,mismatches,queue_items,title,frontend_url
P4,unparseable_or_nonstandard_sku,1450751,ab924688-04e1-4125-897c-45c9c530b42e,iP11.Black.64GB.VeryGood,0106bb6f-3975-4794-b9a0-7d920669484c,Offline,0,sku:parseable BM SKU,,iPhone 11 64GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-64-gb-black-unlocked/0106bb6f-3975-4794-b9a0-7d920669484c?l=12
P4,unparseable_or_nonstandard_sku,1450750,1c39c664-8894-4f0a-b566-01a62bde6e1f,iP11.Black.64GB.Good,0106bb6f-3975-4794-b9a0-7d920669484c,Offline,-1,sku:parseable BM SKU,,iPhone 11 64GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-64-gb-black-unlocked/0106bb6f-3975-4794-b9a0-7d920669484c?l=12
P4,unparseable_or_nonstandard_sku,1450749,9e3be30e-a130-4c7b-9929-9c505007f9f0,iP11.Black.64GB.Fair,0106bb6f-3975-4794-b9a0-7d920669484c,Offline,0,sku:parseable BM SKU,,iPhone 11 64GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-64-gb-black-unlocked/0106bb6f-3975-4794-b9a0-7d920669484c?l=12
P4,unparseable_or_nonstandard_sku,1450746,ea822ce1-2b03-4a1a-8cd0-6ec4fed7f54a,iP11.Black.64GB.Stallone,0106bb6f-3975-4794-b9a0-7d920669484c,Offline,0,sku:parseable BM SKU,,iPhone 11 64GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-64-gb-black-unlocked/0106bb6f-3975-4794-b9a0-7d920669484c?l=12
P4,unparseable_or_nonstandard_sku,1450745,878556e0-7b08-4ea1-942b-bc171f5741e6,iP11.Black.256GB.Mint,e04ea1fb-2779-4ac8-bed5-571eb9c13102,Offline,0,sku:parseable BM SKU,,iPhone 11 256GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-256-gb-black-unlocked/e04ea1fb-2779-4ac8-bed5-571eb9c13102?l=12
P4,unparseable_or_nonstandard_sku,1450744,5240ee12-7879-4778-b74b-5b531ec91252,iP11.Black.256GB.VeryGood,e04ea1fb-2779-4ac8-bed5-571eb9c13102,Offline,0,sku:parseable BM SKU,,iPhone 11 256GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-256-gb-black-unlocked/e04ea1fb-2779-4ac8-bed5-571eb9c13102?l=12
P4,unparseable_or_nonstandard_sku,1450743,3f406def-61ed-405d-899b-1e0844e3d889,iP11.Black.256GB.Good,e04ea1fb-2779-4ac8-bed5-571eb9c13102,Offline,0,sku:parseable BM SKU,,iPhone 11 256GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-256-gb-black-unlocked/e04ea1fb-2779-4ac8-bed5-571eb9c13102?l=12
P4,unparseable_or_nonstandard_sku,1450741,b6275f8a-5be1-429d-8827-4917395abfea,iP11.Black.256GB.Stallone,e04ea1fb-2779-4ac8-bed5-571eb9c13102,Offline,0,sku:parseable BM SKU,,iPhone 11 256GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-256-gb-black-unlocked/e04ea1fb-2779-4ac8-bed5-571eb9c13102?l=12
P4,unparseable_or_nonstandard_sku,1450740,73382f1a-03da-4b00-a57c-2e0ebb523fba,iP11.Black.256GB.Fair,e04ea1fb-2779-4ac8-bed5-571eb9c13102,Offline,0,sku:parseable BM SKU,,iPhone 11 256GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-256-gb-black-unlocked/e04ea1fb-2779-4ac8-bed5-571eb9c13102?l=12
P4,unparseable_or_nonstandard_sku,1450739,c8484734-dd88-484b-8ab3-5121d35b6232,iP11.Black.128GB.VeryGood,dfab99ae-8ec6-443e-bc25-34c882d1e0cd,Offline,0,sku:parseable BM SKU,,iPhone 11 128GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-128-gb-black-unlocked/dfab99ae-8ec6-443e-bc25-34c882d1e0cd?l=12
P4,unparseable_or_nonstandard_sku,1450737,fe9ce912-5a20-4b8b-a599-12ae3467eee0,iP11.Black.128GB.Mint,dfab99ae-8ec6-443e-bc25-34c882d1e0cd,Offline,0,sku:parseable BM SKU,,iPhone 11 128GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-128-gb-black-unlocked/dfab99ae-8ec6-443e-bc25-34c882d1e0cd?l=12
P4,unparseable_or_nonstandard_sku,1450734,b48a334b-d3af-4bea-b59a-c242aa49592c,iP11.Black.128GB.Stallone,dfab99ae-8ec6-443e-bc25-34c882d1e0cd,Offline,0,sku:parseable BM SKU,,iPhone 11 128GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-128-gb-black-unlocked/dfab99ae-8ec6-443e-bc25-34c882d1e0cd?l=12
P4,unparseable_or_nonstandard_sku,1450732,1362d6ce-74d6-4ae5-a5e2-1d3197de319f,iP11.Black.128GB.Good,dfab99ae-8ec6-443e-bc25-34c882d1e0cd,Offline,0,sku:parseable BM SKU,,iPhone 11 128GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-128-gb-black-unlocked/dfab99ae-8ec6-443e-bc25-34c882d1e0cd?l=12
P4,unparseable_or_nonstandard_sku,1450731,154edbae-89db-41dc-9505-b640eb50e23e,iP11.Black.128GB.Fair,dfab99ae-8ec6-443e-bc25-34c882d1e0cd,Offline,0,sku:parseable BM SKU,,iPhone 11 128GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-11-128-gb-black-unlocked/dfab99ae-8ec6-443e-bc25-34c882d1e0cd?l=12
P4,unparseable_or_nonstandard_sku,1424883,d4ae993a-e290-42bf-bf1b-c04e67737ca7,iPXS.Gold.512GB.Mint,ec470852-c0f2-4bf7-9d19-ae3305756e2d,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d?l=12
P4,unparseable_or_nonstandard_sku,1424879,fb81cde5-d6dd-4517-9c55-768e2d4a9739,iPXS.Gold.512GB.VeryGood,ec470852-c0f2-4bf7-9d19-ae3305756e2d,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d?l=12
P4,unparseable_or_nonstandard_sku,1424877,83914d04-9d85-4f5a-9fe8-01ba6c98d3c5,iPXS.Gold.512GB.Good,ec470852-c0f2-4bf7-9d19-ae3305756e2d,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d?l=12
P4,unparseable_or_nonstandard_sku,1424875,61dc2ef7-93a6-4a54-a023-6c564d3ae363,iPXS.Gold.512GB.Fair,ec470852-c0f2-4bf7-9d19-ae3305756e2d,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d?l=12
P4,unparseable_or_nonstandard_sku,1424874,7bed4f71-0fe4-4d8a-ac5f-3803efc9316e,iPXS.Gold.512GB.Stallone,ec470852-c0f2-4bf7-9d19-ae3305756e2d,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-gold-unlocked/ec470852-c0f2-4bf7-9d19-ae3305756e2d?l=12
P4,unparseable_or_nonstandard_sku,1424704,4e7fae7f-ec19-41a2-b348-1353a1753184,iPXS.Silver.512GB.VeryGood,624796e3-a2d3-42cb-9c22-910c5e4a38ea,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-silver-unlocked/624796e3-a2d3-42cb-9c22-910c5e4a38ea?l=12
P4,unparseable_or_nonstandard_sku,1424702,e67533c7-f399-4a98-8d65-d9e7e7a3cd4a,iPXS.Silver.512GB.Good,624796e3-a2d3-42cb-9c22-910c5e4a38ea,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-silver-unlocked/624796e3-a2d3-42cb-9c22-910c5e4a38ea?l=12
P4,unparseable_or_nonstandard_sku,1424701,891f5b07-bd43-4708-8752-a69fb31a9908,iPXS.Silver.512GB.Fair,624796e3-a2d3-42cb-9c22-910c5e4a38ea,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-silver-unlocked/624796e3-a2d3-42cb-9c22-910c5e4a38ea?l=12
P4,unparseable_or_nonstandard_sku,1424700,827e3391-584f-4e0a-9f13-93c2e1025e2b,iPXS.Silver.512GB.Stallone,624796e3-a2d3-42cb-9c22-910c5e4a38ea,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-silver-unlocked/624796e3-a2d3-42cb-9c22-910c5e4a38ea?l=12
P4,unparseable_or_nonstandard_sku,1424689,83cd21d0-f78a-4e0f-9c5a-d28b71477e0f,iPXS.Silver.256GB.Stallone,900e1597-7f05-4384-b550-c6e1331e0a09,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-silver-unlocked/900e1597-7f05-4384-b550-c6e1331e0a09?l=12
P4,unparseable_or_nonstandard_sku,1424666,2499aee0-a18a-4840-bace-d78128c7316a,iPXS.Silver.64GB.Stallone,ca10cd3e-2fcf-4263-8a07-852f6357972e,Offline,0,sku:parseable BM SKU,,iPhone XS 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-64-gb-silver-unlocked/ca10cd3e-2fcf-4263-8a07-852f6357972e?l=12
P4,unparseable_or_nonstandard_sku,1424664,96f54cab-4b5e-461c-a072-3df0afae1bbb,iPXS.Silver.64GB.Mint,ca10cd3e-2fcf-4263-8a07-852f6357972e,Offline,0,sku:parseable BM SKU,,iPhone XS 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-64-gb-silver-unlocked/ca10cd3e-2fcf-4263-8a07-852f6357972e?l=12
P4,unparseable_or_nonstandard_sku,1424646,c7ae3edd-101f-46dd-9d2c-5efd30227a57,iPXS.SpaceGrey.256GB.Fair,41d1466b-2e2e-4283-b1af-07421639deff,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-space-gray-unlocked/41d1466b-2e2e-4283-b1af-07421639deff?l=12
P4,unparseable_or_nonstandard_sku,1424640,36f149bc-8ade-4938-983c-3fb17c1d8c13,iPXS.SpaceGrey.256GB.Stallone,41d1466b-2e2e-4283-b1af-07421639deff,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-space-gray-unlocked/41d1466b-2e2e-4283-b1af-07421639deff?l=12
P4,unparseable_or_nonstandard_sku,1424622,3ba7b7f4-71a7-4c24-b4a5-447d83af651d,iPXS.SpaceGrey.512GB.Fair,10d42947-d452-447b-b7fe-b3c265c9e4e8,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8?l=12
P4,unparseable_or_nonstandard_sku,1424621,4b849450-ccf1-48a7-8f30-0bbda88176bf,iPXS.SpaceGrey.512GB.VeryGood,10d42947-d452-447b-b7fe-b3c265c9e4e8,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8?l=12
P4,unparseable_or_nonstandard_sku,1424543,abf30e33-e1be-4595-9e5c-cea23c7b648d,iPXS.SpaceGrey.512GB.Good,10d42947-d452-447b-b7fe-b3c265c9e4e8,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8?l=12
P4,unparseable_or_nonstandard_sku,1424540,92d2ef7e-287b-43a0-be5c-27fcdc5066b3,iPXS.SpaceGrey.512GB.Stallone,10d42947-d452-447b-b7fe-b3c265c9e4e8,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8?l=12
P4,unparseable_or_nonstandard_sku,1424534,0476f331-25d6-4dc3-8ffa-672135f26c1f,iPXS.SpaceGrey.512GB.Mint,10d42947-d452-447b-b7fe-b3c265c9e4e8,Offline,0,sku:parseable BM SKU,,iPhone XS 512GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-512-gb-space-gray-unlocked/10d42947-d452-447b-b7fe-b3c265c9e4e8?l=12
P4,unparseable_or_nonstandard_sku,1424311,0321ad8b-3727-4c5b-8ce3-88694d486d7c,iPXS.SpaceGrey.64GB.Mint,4052792b-2bc8-45eb-b3e8-7d57141702f9,Offline,0,sku:parseable BM SKU,,iPhone XS 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-64-gb-space-gray-unlocked/4052792b-2bc8-45eb-b3e8-7d57141702f9?l=12
P4,unparseable_or_nonstandard_sku,1424307,5c9051e4-9292-4831-b138-0434050e1116,iPXS.SpaceGrey.64GB.Fair,4052792b-2bc8-45eb-b3e8-7d57141702f9,Offline,0,sku:parseable BM SKU,,iPhone XS 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-64-gb-space-gray-unlocked/4052792b-2bc8-45eb-b3e8-7d57141702f9?l=12
P4,unparseable_or_nonstandard_sku,1424138,2a1647a4-1370-4c95-9882-718dd7bb5bc2,iPX.SpaceGrey.256GB.VeryGood,b0f759b9-dd02-4763-8c49-b035bb194e04,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-space-gray-unlocked/b0f759b9-dd02-4763-8c49-b035bb194e04?l=12
P4,unparseable_or_nonstandard_sku,1424136,729ae98f-08e0-4f35-a946-886bb5f0494e,iPX.SpaceGrey.256GB.Mint,b0f759b9-dd02-4763-8c49-b035bb194e04,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-space-gray-unlocked/b0f759b9-dd02-4763-8c49-b035bb194e04?l=12
P4,unparseable_or_nonstandard_sku,1424132,ac3d6af4-80fb-4cdf-bc8d-d3c36bd43c3a,iPX.SpaceGrey.256GB.Good,b0f759b9-dd02-4763-8c49-b035bb194e04,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-space-gray-unlocked/b0f759b9-dd02-4763-8c49-b035bb194e04?l=12
P4,unparseable_or_nonstandard_sku,1424127,9b7eaf7e-833c-4c72-98e9-22bd9e3d6e34,iPX.Silver.64GB.Mint,8822c6ae-4e5d-4b02-a681-4b28843fce2c,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-silver-unlocked/8822c6ae-4e5d-4b02-a681-4b28843fce2c?l=12
P4,unparseable_or_nonstandard_sku,1424123,537fce43-3d14-4864-b76d-4b5062165f89,iPX.Silver.64GB.VeryGood,8822c6ae-4e5d-4b02-a681-4b28843fce2c,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-silver-unlocked/8822c6ae-4e5d-4b02-a681-4b28843fce2c?l=12
P4,unparseable_or_nonstandard_sku,1424118,7d2732a7-cb32-4cf1-95a8-26c3af44f776,iPX.Silver.256GB.VeryGood,b8743e87-5b9b-4bb4-969a-f7f792b04618,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-silver-unlocked/b8743e87-5b9b-4bb4-969a-f7f792b04618?l=12
P4,unparseable_or_nonstandard_sku,1424116,c193f2a0-5054-4b2d-a590-30ba46f47003,iPX.Silver.256GB.Stallone,b8743e87-5b9b-4bb4-969a-f7f792b04618,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-silver-unlocked/b8743e87-5b9b-4bb4-969a-f7f792b04618?l=12
P4,unparseable_or_nonstandard_sku,1424114,bc411d35-e792-44e0-a828-0c544181ec52,iPX.Silver.256GB.Mint,b8743e87-5b9b-4bb4-969a-f7f792b04618,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-silver-unlocked/b8743e87-5b9b-4bb4-969a-f7f792b04618?l=12
P4,unparseable_or_nonstandard_sku,1423839,266fb1ff-1a85-4adc-a500-076d393688a3,iPX.SpaceGrey.64GB.Mint,1bf201d4-6b3e-4e26-bdc3-a461268e96c9,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-space-gray-unlocked/1bf201d4-6b3e-4e26-bdc3-a461268e96c9?l=12
P4,unparseable_or_nonstandard_sku,1423836,79306b1b-3594-4df5-bdd9-9425abffb2cc,iPX.SpaceGrey.64GB.VeryGood,1bf201d4-6b3e-4e26-bdc3-a461268e96c9,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-space-gray-unlocked/1bf201d4-6b3e-4e26-bdc3-a461268e96c9?l=12
P4,unparseable_or_nonstandard_sku,1422238,ad53ef13-75e5-4b27-8742-9240898ce582,iPX.SpaceGrey.256GB.Fair,b0f759b9-dd02-4763-8c49-b035bb194e04,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-space-gray-unlocked/b0f759b9-dd02-4763-8c49-b035bb194e04?l=12
P4,unparseable_or_nonstandard_sku,1412164,b03dee58-cec1-4204-a701-18e7b7a0a809,iPXS.Gold.64GB.Stallone,7737c5d7-56dc-4a95-a53a-b97467045c96,Offline,0,sku:parseable BM SKU,,iPhone XS 64GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-64-gb-gold-unlocked/7737c5d7-56dc-4a95-a53a-b97467045c96?l=12
P4,unparseable_or_nonstandard_sku,1401177,b3a2d8a9-c0f8-4aed-9c85-e49c032ed747,iPX.Silver.64GB.Good,8822c6ae-4e5d-4b02-a681-4b28843fce2c,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-silver-unlocked/8822c6ae-4e5d-4b02-a681-4b28843fce2c?l=12
P4,unparseable_or_nonstandard_sku,1398224,423b665d-59b5-437e-965b-35aca028620b,iPXR.Black.64GB.Good,8199595f-76ac-47aa-bea7-1017e1fe0392,Offline,0,sku:parseable BM SKU,,iPhone XR 64GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xr-64-gb-black-unlocked/8199595f-76ac-47aa-bea7-1017e1fe0392?l=12
P4,unparseable_or_nonstandard_sku,1397823,f05a8079-f743-4778-b84c-871ff9a4fc25,iPX.Silver.256GB.Good,b8743e87-5b9b-4bb4-969a-f7f792b04618,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-silver-unlocked/b8743e87-5b9b-4bb4-969a-f7f792b04618?l=12
P4,unparseable_or_nonstandard_sku,1397419,5c39ae71-d0a4-4d05-8314-95adefdfecb3,iPXR.Black.64GB.Stallone,8199595f-76ac-47aa-bea7-1017e1fe0392,Offline,0,sku:parseable BM SKU,,iPhone XR 64GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xr-64-gb-black-unlocked/8199595f-76ac-47aa-bea7-1017e1fe0392?l=12
P4,unparseable_or_nonstandard_sku,1386096,066d635e-b5b6-48cd-b85e-044268db0017,iPXR.White.64GB.Fair,a5e0946a-3b23-45ec-8006-818c331a6439,Offline,0,sku:parseable BM SKU,,iPhone XR 64GB - White - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xr-64-gb-white-unlocked/a5e0946a-3b23-45ec-8006-818c331a6439?l=12
P4,unparseable_or_nonstandard_sku,1386077,fd30ec4d-3ffc-4076-a984-3f01b84437f0,iPX.Silver.64GB.Fair,8822c6ae-4e5d-4b02-a681-4b28843fce2c,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-silver-unlocked/8822c6ae-4e5d-4b02-a681-4b28843fce2c?l=12
P4,unparseable_or_nonstandard_sku,1386063,9c5ae14b-84fd-4e3c-b4cb-8a300e3f8f8c,iPXS.Silver.256GB.Good,900e1597-7f05-4384-b550-c6e1331e0a09,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-silver-unlocked/900e1597-7f05-4384-b550-c6e1331e0a09?l=12
P4,unparseable_or_nonstandard_sku,1386055,0189a5f8-230c-4d05-b6c5-6acc730b566b,iPXS.Silver.256GB.Fair,900e1597-7f05-4384-b550-c6e1331e0a09,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-silver-unlocked/900e1597-7f05-4384-b550-c6e1331e0a09?l=12
P4,unparseable_or_nonstandard_sku,1386050,6091b30f-0217-4a81-a202-ca57f08e8548,iPXS.SpaceGrey.256GB.Mint,41d1466b-2e2e-4283-b1af-07421639deff,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-space-gray-unlocked/41d1466b-2e2e-4283-b1af-07421639deff?l=12
P4,unparseable_or_nonstandard_sku,1386018,d225fa44-1490-49d0-9577-2cf33cf95af5,iPX.SpaceGrey.64GB.Stallone,1bf201d4-6b3e-4e26-bdc3-a461268e96c9,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-space-gray-unlocked/1bf201d4-6b3e-4e26-bdc3-a461268e96c9?l=12
P4,unparseable_or_nonstandard_sku,1384433,c3452e28-b47d-4b3a-8fd1-c771a0a10390,iPXR.Black.128GB.Good,2963532c-c4a6-4482-bba5-11594510123d,Offline,0,sku:parseable BM SKU,,iPhone XR 128GB - Black - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xr-128-gb-black-unlocked/2963532c-c4a6-4482-bba5-11594510123d?l=12
P4,unparseable_or_nonstandard_sku,1384430,fb5f262d-0a70-43e5-ad66-99e86c67f341,iPXR.Red.64GB.Stallone,ce6d33be-f0d3-42bc-84f3-c69c416ba32e,Disabled,0,sku:parseable BM SKU,,iPhone XR 64GB - Red - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xr-64-gb-productred-unlocked/ce6d33be-f0d3-42bc-84f3-c69c416ba32e?l=12
P4,unparseable_or_nonstandard_sku,1384354,0c5bfbf3-0de7-4b5d-81b9-6965a0851390,iPXS.SpaceGrey.256GB.VeryGood,41d1466b-2e2e-4283-b1af-07421639deff,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-space-gray-unlocked/41d1466b-2e2e-4283-b1af-07421639deff?l=12
P4,unparseable_or_nonstandard_sku,1384347,fcb5e0b9-e768-4140-9e88-229fb0684cbf,iPXS.Gold.256GB.Mint,eddc6437-fa57-4331-8ceb-8661cf52ccbb,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-gold-unlocked/eddc6437-fa57-4331-8ceb-8661cf52ccbb?l=12
P4,unparseable_or_nonstandard_sku,1384321,91bcfce1-babf-40cb-8b11-377c96b26889,iPXS.Gold.64GB.Fair,7737c5d7-56dc-4a95-a53a-b97467045c96,Offline,0,sku:parseable BM SKU,,iPhone XS 64GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-64-gb-gold-unlocked/7737c5d7-56dc-4a95-a53a-b97467045c96?l=12
P4,unparseable_or_nonstandard_sku,1384315,cba52cd4-88f4-4f24-9280-dd66c561fe8d,iPXS.Gold.256GB.Stallone.,eddc6437-fa57-4331-8ceb-8661cf52ccbb,Offline,0,sku:parseable BM SKU,,iPhone XS 256GB - Gold - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-xs-256-gb-gold-unlocked/eddc6437-fa57-4331-8ceb-8661cf52ccbb?l=12
P4,unparseable_or_nonstandard_sku,1384310,bde1a44c-2d95-4727-bb10-13290996cbe7,iPX.SpaceGrey.64GB.Fair,1bf201d4-6b3e-4e26-bdc3-a461268e96c9,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-space-gray-unlocked/1bf201d4-6b3e-4e26-bdc3-a461268e96c9?l=12
P4,unparseable_or_nonstandard_sku,1384297,9aa9584b-a6d0-454e-abbf-63becfd981b7,iPX.Silver.256GB.Fair,b8743e87-5b9b-4bb4-969a-f7f792b04618,Offline,0,sku:parseable BM SKU,,iPhone X 256GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-256-gb-silver-unlocked/b8743e87-5b9b-4bb4-969a-f7f792b04618?l=12
P4,unparseable_or_nonstandard_sku,1384282,c765a55d-cd85-4e82-b5e5-af7712b0a10b,iPX.Silver.64GB.Stallone,8822c6ae-4e5d-4b02-a681-4b28843fce2c,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Silver - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-silver-unlocked/8822c6ae-4e5d-4b02-a681-4b28843fce2c?l=12
P4,unparseable_or_nonstandard_sku,1379773,e5aa638d-ab6e-484f-8d26-305348b92c4a,iPX.SpaceGrey.64GB.Good,1bf201d4-6b3e-4e26-bdc3-a461268e96c9,Offline,0,sku:parseable BM SKU,,iPhone X 64GB - Space Gray - Unlocked,https://www.backmarket.co.uk/en-gb/p/iphone-x-64-gb-space-gray-unlocked/1bf201d4-6b3e-4e26-bdc3-a461268e96c9?l=12
